Chain,Average_Helicity,STD_Helicity
0,0.2877060836501901,0.3199093369086251
1,0.28637832699619775,0.31825794107735633
2,0.28721102661596953,0.31675237355413455
3,0.2881083650190114,0.3179288162047795
4,0.28701178707224334,0.3181532998107305
5,0.2853650190114069,0.3192263224360207
6,0.2847992395437262,0.31696189645082434
7,0.28843231939163494,0.31969326217988014
8,0.28796273764258556,0.3196984282090693
9,0.2876247148288973,0.3191224533994779
10,0.2867479087452472,0.3177914702147527
11,0.28775969581749045,0.3200594851601372
12,0.28590342205323194,0.3167239837009623
13,0.28529619771863124,0.31731463446853514
14,0.28748555133079845,0.31818618031361257
15,0.28942737642585553,0.3208055303450378
16,0.28491596958174903,0.3179392161156154
17,0.29044144486692014,0.3207485881487762
18,0.2876992395437262,0.31870316153205064
19,0.2853171102661597,0.3178632210146036
20,0.287093536121673,0.31846972553115827
21,0.28784182509505707,0.315922741192768
22,0.28569429657794676,0.3205061891256567
23,0.2888627376425856,0.31964578931486937
24,0.286593536121673,0.31758263832196726
25,0.28746539923954373,0.31893146214827184
26,0.28533079847908743,0.3182777202795675
27,0.2873110266159696,0.3168218456698068
28,0.2897536121673004,0.3194399861763099
29,0.2867680608365019,0.31993843485545864
30,0.28737376425855515,0.3186807804151083
31,0.2881714828897338,0.3179719467509905
32,0.2886384030418251,0.3182581314892782
33,0.28795285171102664,0.3194325449619076
34,0.2873273764258555,0.31816334221650866
35,0.2865304182509506,0.3197526235880795
36,0.28601406844106464,0.31886834439440964
37,0.2870368821292776,0.3182322055111635
38,0.286661216730038,0.31814522465557005
39,0.28578060836501906,0.3189316258124242
40,0.28711863117870723,0.31833365198715635
41,0.2869178707224334,0.3196984218531429
42,0.2890509505703422,0.31967383696953156
43,0.28625855513307985,0.3180110453055293
44,0.2856787072243346,0.3185138397095826
45,0.28589695817490496,0.31681593279997516
46,0.28751863117870724,0.31859112501457143
47,0.28581178707224336,0.31734763209279704
48,0.2863790874524715,0.31886729110168777
49,0.28741178707224335,0.3194967332551065
50,0.2891760456273764,0.3189156641387063
51,0.2861338403041825,0.317780329996053
52,0.2892912547528517,0.3176981296112737
53,0.28631977186311786,0.3187897131433692
54,0.28492015209125476,0.3178287207814754
55,0.2888433460076046,0.31956242150633785
56,0.28743612167300375,0.3180370844701394
57,0.28689581749049425,0.31545664929918554
58,0.2865954372623574,0.31696324296932304
59,0.28727870722433463,0.319953178969876
60,0.28728859315589356,0.3187546946841598
61,0.28853041825095055,0.3192080726978728
62,0.28763802281368817,0.3188765853008417
63,0.28772053231939165,0.31663738558648985
