Chain,Average_Helicity,STD_Helicity
0,0.5661171102661597,0.30799511830734455
1,0.569316349809886,0.3070503902100125
2,0.5656939163498099,0.3060874789236955
3,0.5684539923954373,0.3071761178070016
4,0.5679737642585552,0.30687879420171293
5,0.5704916349809886,0.30419037678609423
6,0.5700186311787072,0.30482322969863335
7,0.5660326996197719,0.30789696352426876
8,0.5683315589353612,0.30774429109221685
9,0.5684771863117871,0.30512515491834863
10,0.5681768060836502,0.30505187259767846
11,0.5685330798479088,0.3030445736530396
12,0.5695399239543726,0.3051511222615521
13,0.5706809885931559,0.3038483910334617
14,0.5669539923954373,0.3061171756398248
15,0.5687494296577946,0.3077348579603182
16,0.5658969581749049,0.3081237007627552
17,0.5671372623574145,0.3097907954386523
18,0.5687889733840304,0.30567712418667725
19,0.5665581749049429,0.308012812433647
20,0.5696593155893538,0.3049589107439183
21,0.5680437262357414,0.30900110688733473
22,0.5687665399239543,0.30663779654840057
23,0.564625855513308,0.3055661072033618
24,0.5688916349809885,0.3054615458214893
25,0.5651593155893536,0.3060101598420023
26,0.5667828897338403,0.3068691251550056
27,0.5692342205323193,0.30679906263963674
28,0.567890114068441,0.30551098574646063
29,0.5688699619771863,0.3037602200799841
30,0.5705178707224334,0.30343328872629194
31,0.567890114068441,0.30231587661894394
32,0.5657406844106464,0.30487363307944504
33,0.5671859315589354,0.3075562952453498
34,0.5675091254752852,0.3062955328646622
35,0.566948288973384,0.3042134626575415
36,0.5661996197718632,0.3067194398643978
37,0.5694828897338403,0.3042161453494361
38,0.563461216730038,0.30685825442008874
39,0.5690155893536121,0.30442661721715475
40,0.5631756653992396,0.3065807822773952
41,0.5700403041825095,0.3055394247042052
42,0.5670954372623573,0.303936781215073
43,0.5652155893536122,0.30723100439433937
44,0.5636011406844107,0.30766303297896663
45,0.5680098859315589,0.3030267816490234
46,0.5693642585551331,0.3044187416725266
47,0.5690623574144487,0.30705585759873943
48,0.5674304182509505,0.3042420878973092
49,0.567077186311787,0.3068133603849649
50,0.5698467680608365,0.3044874306392814
51,0.5630441064638784,0.3067318910050972
52,0.563719771863118,0.30823737369831494
53,0.5641532319391634,0.30779216825540645
54,0.5666076045627376,0.30547667248525695
55,0.5685384030418251,0.30595525780734545
56,0.5677680608365019,0.3068040257797193
57,0.5669136882129278,0.30714705789548036
58,0.5687068441064639,0.30636650389037295
59,0.5682433460076045,0.30671182450669604
60,0.5692376425855513,0.3068467867849068
61,0.5692167300380229,0.3066842202899567
62,0.5692319391634981,0.30499434072983755
63,0.5672692015209125,0.3074014471922088
