Chain,Average_Helicity,STD_Helicity
0,0.7277425855513308,0.2445107344292058
1,0.7319038022813689,0.24401836928452805
2,0.7333794676806085,0.24582488256156793
3,0.7333140684410647,0.24057988371529904
4,0.7368756653992394,0.2433600713979041
5,0.738,0.24576245973697772
6,0.7277022813688212,0.2491098320738465
7,0.7328041825095057,0.2429457132041141
8,0.7435988593155894,0.24002133737260964
9,0.7277878326996199,0.24624209872147224
10,0.7430768060836502,0.23591234893958885
11,0.727248288973384,0.24211159100107618
12,0.7308498098859316,0.24470632649402346
13,0.7384171102661597,0.2426030785823977
14,0.7322692015209125,0.24435201934020556
15,0.7285007604562738,0.24309215717820057
16,0.730915969581749,0.2461744298969463
17,0.7267384030418251,0.24243774977837468
18,0.7401870722433461,0.24568496362981934
19,0.7374520912547529,0.24327902658674766
20,0.7298825095057034,0.24271812407588997
21,0.73893536121673,0.24390167875944518
22,0.7314703422053233,0.2462056123061812
23,0.7300494296577946,0.25110658877363257
24,0.7281912547528516,0.24658100289389578
25,0.7295349809885933,0.2459022010160612
26,0.727877186311787,0.24448682970210597
27,0.7249106463878326,0.24644649910452157
28,0.7272057034220533,0.24932256430201533
29,0.7416144486692015,0.23846877058451002
30,0.7429528517110265,0.2405158864136484
31,0.7304296577946768,0.2446555235511052
32,0.7420019011406844,0.24238035744877107
33,0.7290992395437264,0.24657787361414993
34,0.7321623574144486,0.24612549132581565
35,0.7287950570342204,0.2439898036233175
36,0.731525855513308,0.24482491411422197
37,0.7343745247148288,0.24594186953691727
38,0.7427467680608365,0.24311407917551145
39,0.7417524714828897,0.24319512308665098
40,0.724615969581749,0.24732969093648402
41,0.7363885931558934,0.24316460310761653
42,0.7347266159695817,0.2452624951657635
43,0.7283912547528516,0.2432899271049769
44,0.7248456273764259,0.250408903105789
45,0.7221136882129278,0.24766110684370907
46,0.7306228136882129,0.24360649815514765
47,0.7352429657794677,0.24600204506620565
48,0.7301178707224335,0.24405956065747125
49,0.7285053231939164,0.24171517091401318
50,0.7342901140684411,0.24325036214883283
51,0.7286661596958175,0.2454722464144914
52,0.7403140684410647,0.24269924916143404
53,0.731022813688213,0.2468939209960075
54,0.7290049429657794,0.24531966531139499
55,0.7311475285171103,0.24292239036581223
56,0.7292961977186312,0.2483379632999371
57,0.7330479087452472,0.24297815136211917
58,0.7218182509505703,0.24773581792787513
59,0.7277064638783269,0.24580727124518006
60,0.7361315589353612,0.24325091169048912
61,0.7301737642585551,0.244717038498462
62,0.7419136882129278,0.2429439954139428
63,0.7312908745247149,0.24471046225075188
