Chain,Average_Helicity,STD_Helicity
0,0.10040684410646387,0.13555123072431632
1,0.09727604562737642,0.13255550582985154
2,0.09963231939163499,0.13493789608395185
3,0.09860684410646388,0.1330842494198788
4,0.09731140684410647,0.13173281528433078
5,0.10135361216730039,0.13731410986610615
6,0.09892243346007606,0.13449067529046715
7,0.10098593155893537,0.13684827375679917
8,0.0997152091254753,0.13574739876175765
9,0.10004828897338403,0.13608138468405098
10,0.09937186311787073,0.13445078497702956
11,0.10050988593155893,0.13562170147094055
12,0.09906920152091254,0.13414965141739302
13,0.09856463878326996,0.13320401376048602
14,0.09890798479087452,0.13427439944713773
15,0.10109885931558935,0.13592965091803494
16,0.10033422053231938,0.13721760731302607
17,0.09922471482889735,0.1346435622555265
18,0.0986384030418251,0.13477021539890205
19,0.09807718631178707,0.13286505494502018
20,0.0998319391634981,0.1358769278141408
21,0.09939277566539924,0.13568199619807958
22,0.09855703422053233,0.13350998573449074
23,0.09939505703422052,0.13535147828962513
24,0.09818859315589354,0.13320817616377797
25,0.09965703422053232,0.13444244933933644
26,0.09994144486692016,0.13601453817188103
27,0.0994403041825095,0.13522661324867216
28,0.09827604562737642,0.13342878134925662
29,0.09906463878326997,0.1345849976828598
30,0.09962015209125476,0.1343304376380219
31,0.09891026615969581,0.13361765101462755
32,0.09978935361216731,0.13579151362226408
33,0.09859315589353612,0.133283971232023
34,0.09833802281368821,0.13387630747281093
35,0.09655817490494296,0.13061869534586287
36,0.09829581749049432,0.13305507772626476
37,0.10041140684410646,0.1367922307537922
38,0.09958631178707225,0.13526487366783096
39,0.09992623574144487,0.1355905602692139
40,0.09834562737642585,0.13334853774564975
41,0.10037490494296578,0.13615349834537113
42,0.09926197718631179,0.1342459524178566
43,0.09877642585551331,0.13357685607349892
44,0.10256121673003801,0.13971858278047689
45,0.09975931558935361,0.13563678425160755
46,0.09893307984790874,0.13407969768603736
47,0.09943840304182508,0.13551559508040856
48,0.10108935361216731,0.13757037121031332
49,0.09841977186311787,0.13500295669465082
50,0.0980148288973384,0.13361014669932952
51,0.099787072243346,0.13539313965756605
52,0.09874828897338402,0.13397671406450098
53,0.09813954372623576,0.13442339796026379
54,0.09974220532319392,0.13589347877040625
55,0.09786349809885933,0.1318887258487785
56,0.098593536121673,0.13329547667758637
57,0.0981060836501901,0.1337394960910958
58,0.0992551330798479,0.13398067720864257
59,0.1006342205323194,0.1364496920067137
60,0.09913231939163498,0.1336132813587666
61,0.09959961977186312,0.1348421241338183
62,0.09885969581749049,0.13392671727443883
63,0.09885285171102662,0.134233059560378
