Chain,Average_Helicity,STD_Helicity
0,0.0726041825095057,0.09830432737670149
1,0.07125627376425855,0.09727213222597812
2,0.0735832699619772,0.10029906736367082
3,0.07343536121673004,0.10133049381958638
4,0.07413117870722433,0.10140488143308761
5,0.07281863117870722,0.09840754435488688
6,0.07328555133079846,0.0992510161251881
7,0.07195171102661597,0.09771474035099957
8,0.07395171102661598,0.10022635705822917
9,0.07343346007604562,0.10018549422469744
10,0.07201977186311787,0.09825681135623486
11,0.07272471482889734,0.09798938503374384
12,0.07202395437262357,0.09749697156430473
13,0.07219999999999999,0.0977628911690619
14,0.07217110266159694,0.09779814239257376
15,0.0744893536121673,0.10101877569317479
16,0.07351368821292775,0.10074379866039578
17,0.072493536121673,0.09789062840395366
18,0.07273650190114068,0.09871778667116579
19,0.07263155893536122,0.09705769888462659
20,0.07172737642585551,0.09820072914649836
21,0.07296615969581749,0.09914786224964267
22,0.07337376425855513,0.09872543616082913
23,0.07113954372623574,0.09534972228043097
24,0.07163726235741444,0.09703903402664675
25,0.07306463878326996,0.09748314392932148
26,0.07256882129277566,0.09838247866229091
27,0.07366311787072242,0.10128033962641328
28,0.07145475285171103,0.09635388811551374
29,0.07176577946768062,0.0970739879325954
30,0.07356349809885931,0.10018081276151626
31,0.07325931558935361,0.09865939554634219
32,0.07042243346007604,0.09616974887874806
33,0.07393041825095055,0.09972359626826932
34,0.07311558935361216,0.09967469228288033
35,0.07407604562737642,0.10087251147202951
36,0.07196083650190113,0.09764780327908981
37,0.07314828897338403,0.09935111521281763
38,0.07338250950570341,0.09880880218836831
39,0.07133269961977186,0.09679238018715007
40,0.07400950570342206,0.1013044912511998
41,0.07431939163498098,0.10031948415702223
42,0.072612927756654,0.09886050963449712
43,0.07213003802281369,0.09799706158199734
44,0.07220342205323194,0.0995315194916664
45,0.07145741444866921,0.09639993300728596
46,0.07204106463878328,0.09672217585584289
47,0.07400570342205323,0.09946757121858847
48,0.07223003802281368,0.09923775331630857
49,0.0727254752851711,0.09876754364671649
50,0.07175551330798481,0.09754847619130717
51,0.07184182509505704,0.09688299712947934
52,0.07337072243346007,0.10006054867618522
53,0.07301444866920151,0.09970366215696252
54,0.07216273764258554,0.09819081630271502
55,0.0738296577946768,0.10093869819558313
56,0.0725787072243346,0.09783746902438141
57,0.0715958174904943,0.09701514533087735
58,0.07236349809885931,0.09853259964258551
59,0.07468669201520914,0.1021026849008496
60,0.07163688212927756,0.09778476193315863
61,0.07208250950570341,0.09748818275941347
62,0.07181444866920152,0.09720288149774212
63,0.07308250950570343,0.0991230609646169
