Chain,Average_Helicity,STD_Helicity
0,0.5477747663551402,0.3386640995941515
1,0.544222429906542,0.3371675218858665
2,0.540966355140187,0.33863002305301165
3,0.539914953271028,0.3387653340471847
4,0.5421084112149532,0.3353520100982175
5,0.5471943925233644,0.33474512157334624
6,0.5377308411214953,0.3403549599586458
7,0.5497261682242991,0.33835652112821824
8,0.5467915887850469,0.33590361493646104
9,0.547214953271028,0.3348053064608499
10,0.546296261682243,0.3348460482980071
11,0.5381672897196261,0.3386062358385167
12,0.5473981308411215,0.33538169689672787
13,0.5356383177570093,0.34031229463177476
14,0.5469140186915887,0.33466768185785706
15,0.5420906542056074,0.3371461056399289
16,0.5399327102803739,0.3363966788860312
17,0.5440271028037382,0.3367205581965066
18,0.5462906542056075,0.3374010219787164
19,0.5469009345794392,0.3343588604616603
20,0.5471327102803738,0.3345783279415575
21,0.5494056074766355,0.33448400876288376
22,0.5375093457943925,0.3376405209804997
23,0.5422915887850467,0.3345325591131924
24,0.5476785046728972,0.3349472995311122
25,0.5487084112149533,0.33790841598398064
26,0.5448794392523364,0.33798624501634134
27,0.5418785046728972,0.33651823853255514
28,0.5408607476635514,0.33693291929420294
29,0.5438981308411216,0.3366974164986718
30,0.5492336448598131,0.33477228889213556
31,0.5374906542056075,0.33856503303634167
32,0.5461757009345795,0.3362640850932108
33,0.5503747663551402,0.33542492316894007
34,0.5399616822429907,0.33659759014382146
35,0.5367,0.3390711752260267
36,0.5423663551401869,0.3362159044156628
37,0.5470205607476636,0.33660948191572587
38,0.5407140186915889,0.33623901696925096
39,0.543759813084112,0.3374585307468117
40,0.5416429906542056,0.3379579537836555
41,0.5410785046728972,0.3391595089756516
42,0.5373009345794393,0.3382639843129013
43,0.5528457943925233,0.33419590966035884
44,0.5384710280373831,0.33859638090302346
45,0.5467242990654205,0.33631825016026684
46,0.5477598130841121,0.33636229351275587
47,0.552288785046729,0.33513934954365265
48,0.5431897196261682,0.33556490045545345
49,0.5432158878504673,0.335661882932987
50,0.5435252336448598,0.3358664910802399
51,0.5439654205607476,0.337073106716558
52,0.5454682242990654,0.3355721830222854
53,0.5435214953271028,0.3360641099352161
54,0.5454626168224298,0.3356502623304472
55,0.5477177570093458,0.33379953909721183
56,0.5418738317757009,0.33704137252251326
57,0.5542934579439251,0.3368749845133152
58,0.5394943925233645,0.3393501372763695
59,0.5445327102803738,0.33782041398886425
60,0.5440121495327103,0.3348049094957873
61,0.5479467289719626,0.3366003052285523
62,0.536344859813084,0.33771718418266794
63,0.5511682242990654,0.3337913707351056
