Chain,Average_Helicity,STD_Helicity
0,0.3528345794392523,0.3288369988229983
1,0.34972523364485975,0.3287217867765703
2,0.3539598130841121,0.3296813326460753
3,0.351429906542056,0.3286408280660726
4,0.3529859813084113,0.3314632051156393
5,0.3508598130841122,0.32815024905537593
6,0.34991682242990657,0.32802830983537756
7,0.35329719626168227,0.33002108413470715
8,0.3531514018691589,0.3307339262529175
9,0.353670093457944,0.3313221847894223
10,0.35027943925233646,0.32816686766826353
11,0.350896261682243,0.3307490072251427
12,0.3530009345794393,0.3309610162816642
13,0.35331775700934587,0.3295261162236973
14,0.353,0.3293257507293621
15,0.34809345794392527,0.3273043818350382
16,0.35102242990654203,0.3286214469336257
17,0.35495420560747665,0.3310561062312053
18,0.35248598130841113,0.3285007630109912
19,0.352514953271028,0.33066428801003706
20,0.3488056074766355,0.32860873329040485
21,0.35287570093457943,0.32899819101315625
22,0.3496616822429906,0.3279559004559897
23,0.3520467289719626,0.3305331562023899
24,0.35343738317757006,0.33008072944098454
25,0.3497457943925234,0.3307335933527656
26,0.348696261682243,0.3272159765554362
27,0.34910654205607483,0.3279807919127941
28,0.3503056074766355,0.330706642691008
29,0.3529,0.329257578344366
30,0.35263738317757015,0.3305557884180878
31,0.35208224299065416,0.32943063593159655
32,0.35472803738317754,0.3292505800261406
33,0.3501271028037384,0.329369824404202
34,0.34987757009345793,0.3264359439127494
35,0.35216635514018696,0.3294870581446953
36,0.35011495327102804,0.3290740815960273
37,0.3524364485981307,0.3291959636801086
38,0.35065514018691596,0.32884282023103945
39,0.3532504672897196,0.3314494594685963
40,0.3515953271028037,0.32814791894378365
41,0.35551214953271026,0.3307769103668334
42,0.3542093457943925,0.3284015195511392
43,0.35279252336448597,0.3324763702378408
44,0.3504009345794392,0.32862168445562695
45,0.3557822429906542,0.330578608806705
46,0.35133364485981317,0.3295664393311976
47,0.3531121495327103,0.32942426517775353
48,0.3538205607476635,0.33097894891365015
49,0.3507084112149532,0.3286707880822347
50,0.35137009345794395,0.32787656020485356
51,0.35246728971962615,0.33108488077203396
52,0.35016355140186917,0.330977189657186
53,0.3540803738317757,0.3317935768700122
54,0.34895233644859824,0.32890247378348514
55,0.35323551401869163,0.3284996810059296
56,0.35327102803738314,0.3302286053288658
57,0.351292523364486,0.33008588451954923
58,0.35344953271028046,0.32850914192995806
59,0.3545598130841122,0.3309495533909733
60,0.35244112149532714,0.32925482077049595
61,0.3521224299065421,0.3293875081494996
62,0.35009252336448604,0.32841680256311817
63,0.35380093457943923,0.3295255162911926
