Chain,Average_Helicity,STD_Helicity
0,0.05029065420560748,0.05744373522321164
1,0.04984953271028037,0.05576586128473557
2,0.050104672897196265,0.056697382265269755
3,0.05077009345794392,0.05748945488831627
4,0.049678504672897195,0.05498990396382696
5,0.049879439252336455,0.05591396886024327
6,0.05063177570093457,0.05704262645860097
7,0.05078878504672897,0.057578371340178076
8,0.050158878504672905,0.056090690838518364
9,0.05009626168224299,0.05547938225308443
10,0.04990654205607477,0.05650506928053237
11,0.05040373831775701,0.05591736547554717
12,0.04997289719626168,0.056640082848316856
13,0.05061308411214953,0.057615082857974294
14,0.04989813084112149,0.05614821837256092
15,0.04983271028037384,0.056765068855653564
16,0.050134579439252334,0.055939638868925
17,0.04946915887850468,0.056211916139862594
18,0.04987196261682243,0.05588416389866461
19,0.0511177570093458,0.0584483617657487
20,0.05119626168224299,0.05774855894991091
21,0.04988598130841122,0.05673171235432486
22,0.050786915887850455,0.05745171574365836
23,0.04967663551401869,0.05672763189536415
24,0.050002803738317766,0.056703901294757435
25,0.05082056074766355,0.05790630643478486
26,0.05042056074766355,0.05656238262889501
27,0.04947196261682242,0.05571331456225362
28,0.04963551401869159,0.05632915822074106
29,0.05118691588785047,0.05827947023812
30,0.04959065420560747,0.055733044498795556
31,0.050634579439252335,0.05806230154185371
32,0.049114018691588796,0.05647740835009673
33,0.050102803738317755,0.056804306566276296
34,0.050447663551401865,0.057122654303944274
35,0.05063551401869158,0.05775518304586194
36,0.04956915887850468,0.05544746003674252
37,0.05004112149532711,0.057382973073397375
38,0.05042897196261682,0.05680634098037518
39,0.0500785046728972,0.056635232302436195
40,0.05091121495327102,0.05718518585876467
41,0.05011682242990654,0.05705882271582663
42,0.05028971962616822,0.05748953571515273
43,0.0504196261682243,0.05667516299751443
44,0.05160654205607476,0.059507268496633875
45,0.050648598130841126,0.05727063536931345
46,0.050422429906542054,0.05678434908174619
47,0.05095981308411216,0.05863656296077485
48,0.049514018691588786,0.05532598120232167
49,0.050360747663551406,0.05729841014416086
50,0.05021028037383178,0.05702439211585752
51,0.0497570093457944,0.05671171583148685
52,0.049971028037383174,0.056658579060775344
53,0.05048130841121495,0.0570974673003964
54,0.050488785046728976,0.057345705747534115
55,0.05063644859813085,0.05725729662928635
56,0.05008504672897197,0.05682244653836452
57,0.05100934579439253,0.05786569776712874
58,0.049902803738317764,0.05560334901825243
59,0.05083084112149532,0.057378460596412044
60,0.04990654205607477,0.056308607716723864
61,0.05014859813084113,0.0567422609725569
62,0.05099719626168225,0.05782822849466029
63,0.050314953271028036,0.05743077068314075
