Chain,Average_Helicity,STD_Helicity
0,0.37205000000000005,0.3549102234516869
1,0.37318486842105264,0.3555109846848078
2,0.3716078947368421,0.3553489055484978
3,0.3735282894736842,0.35688615305049226
4,0.3685631578947368,0.3535242891015617
5,0.3695881578947368,0.35340479677853887
6,0.370391447368421,0.35469618874246656
7,0.3705,0.35403477973662123
8,0.3721763157894737,0.35547143839977574
9,0.37031315789473684,0.35367765964523823
10,0.3743125,0.3553438913134008
11,0.37262039473684205,0.35558163033831586
12,0.37467500000000004,0.3560897627169898
13,0.3720572368421053,0.35602480132450665
14,0.3734677631578947,0.3562389474928114
15,0.37294736842105264,0.35651831852016136
16,0.3716993421052632,0.35572472752942397
17,0.37137697368421047,0.355472926734008
18,0.37225723684210527,0.357209456577903
19,0.3715401315789474,0.35568189481241674
20,0.37255,0.35576046994246596
21,0.37295460526315793,0.3551655238348689
22,0.3714611842105263,0.3551531319188323
23,0.3722467105263158,0.35625863035118976
24,0.3725388157894737,0.35482086641477906
25,0.37115263157894735,0.354752091894609
26,0.37210460526315786,0.35599305366131423
27,0.3719026315789474,0.35577643019535243
28,0.371078947368421,0.353921190423053
29,0.3718276315789474,0.35400723420302416
30,0.37270789473684207,0.35569323150388055
31,0.3735440789473684,0.355904614981235
32,0.37165197368421055,0.3544455464395644
33,0.3723269736842105,0.35544019964323165
34,0.37291315789473684,0.3552290991081468
35,0.3710453947368421,0.35486314427255206
36,0.3722486842105263,0.3578199510461787
37,0.3739513157894737,0.35633563938091506
38,0.37338355263157896,0.35672578338566396
39,0.3715782894736842,0.3538710964234239
40,0.3718875,0.35469732451035296
41,0.3726375,0.35730147944302026
42,0.3726,0.3563092358877993
43,0.37205986842105265,0.35468332841458144
44,0.37048552631578946,0.35509257992364224
45,0.37251184210526317,0.3556931028462544
46,0.3716743421052632,0.35529265188912823
47,0.3719611842105263,0.3559395245516734
48,0.3717986842105263,0.35456666249968205
49,0.3710565789473684,0.3542098680367505
50,0.3724611842105263,0.35577728582886725
51,0.3707993421052631,0.3538561156623867
52,0.3694177631578947,0.3544977191861105
53,0.3726513157894737,0.3549605591483373
54,0.3713059210526316,0.3569195743171431
55,0.37224473684210524,0.35509823470145363
56,0.3687118421052632,0.35436487494756963
57,0.3714664473684211,0.35504622288848364
58,0.3729138157894737,0.3564010117700326
59,0.37313618421052636,0.3551341645197262
60,0.37129078947368416,0.3555907083837405
61,0.3700723684210526,0.35468223309511565
62,0.3704940789473684,0.35402898599615745
63,0.3739565789473684,0.35510214536232804
