Chain,Average_Helicity,STD_Helicity
0,0.16590131578947367,0.2036143765562097
1,0.16420986842105262,0.2026160102261978
2,0.16428157894736842,0.20272646901579525
3,0.1657625,0.20248914324778913
4,0.1652217105263158,0.2023042412847811
5,0.16375921052631578,0.20041946254742274
6,0.16540789473684211,0.2024398460122478
7,0.16588355263157895,0.20388293191646154
8,0.16685394736842105,0.20520210220067475
9,0.16700263157894737,0.20444413274566584
10,0.1626967105263158,0.20027390829671876
11,0.16407171052631578,0.20143747541690762
12,0.1657157894736842,0.2035016403998488
13,0.1648578947368421,0.20168073275350057
14,0.1631263157894737,0.2006805807538182
15,0.16231842105263158,0.19896789493105765
16,0.1655078947368421,0.20290222383619438
17,0.1673375,0.20494656197360966
18,0.16506776315789473,0.20209534963072495
19,0.16586447368421053,0.2029394845656597
20,0.16217302631578948,0.20031289503463623
21,0.16350526315789474,0.2016709979636824
22,0.16653815789473683,0.20403702125833703
23,0.16468815789473684,0.2023775116661572
24,0.16262105263157897,0.2007663782502789
25,0.16537894736842104,0.20370906389918303
26,0.16561776315789475,0.20288134920569423
27,0.1621013157894737,0.1998440829703714
28,0.16517631578947367,0.20213324511609523
29,0.1642,0.20067223669194345
30,0.16387631578947368,0.20140399722188462
31,0.16645986842105265,0.20496126343257504
32,0.1637072368421053,0.2015026919965057
33,0.16654013157894737,0.20440108251717556
34,0.16347828947368423,0.20053982079881658
35,0.1646986842105263,0.2022268749341618
36,0.16450460526315788,0.2008919755342525
37,0.1667625,0.20505621142445307
38,0.16493815789473684,0.20259149685168587
39,0.16185921052631577,0.19772641663727897
40,0.16413684210526316,0.20109869195451566
41,0.1620605263157895,0.1996635716971949
42,0.16561513157894736,0.202857527382575
43,0.16568684210526316,0.20218702411778713
44,0.16430723684210524,0.20143322816296827
45,0.1654769736842105,0.20333517522294728
46,0.16501381578947372,0.20094642322393397
47,0.16558618421052632,0.20272518215598326
48,0.16636644736842107,0.20483414919600806
49,0.16422565789473684,0.20204281447541292
50,0.16498223684210528,0.202660314741965
51,0.16523947368421052,0.20231739400138699
52,0.1637809210526316,0.20274263979552237
53,0.16774539473684208,0.20616258174162086
54,0.16497434210526316,0.20111106106116122
55,0.1648394736842105,0.20226956939931956
56,0.16442105263157894,0.20314296807381577
57,0.1647684210526316,0.20333557964640253
58,0.16511907894736844,0.2022537797231724
59,0.16399605263157893,0.20164995689559975
60,0.16414802631578945,0.20189491175074575
61,0.16512302631578948,0.20208378814322317
62,0.1653401315789474,0.20374430320091108
63,0.1660967105263158,0.2041365946259885
