Chain,Average_Helicity,STD_Helicity
0,0.11837368421052628,0.15299837234120556
1,0.1198125,0.1556708446794829
2,0.11742894736842105,0.15173722292155145
3,0.11962894736842104,0.15391178421402502
4,0.11860131578947368,0.15124944540430818
5,0.12040592105263155,0.15485045384837076
6,0.12155131578947369,0.15589612684954604
7,0.1170407894736842,0.15251405731382303
8,0.12335000000000002,0.15795724146609724
9,0.12074605263157895,0.15419488219439906
10,0.1209046052631579,0.15558513760825946
11,0.12434276315789475,0.1607228836922887
12,0.12039868421052634,0.15446074615750066
13,0.11788092105263155,0.15302494926161578
14,0.12034013157894737,0.15323009025811152
15,0.12026315789473685,0.15386223617771402
16,0.12069934210526316,0.15736273237028156
17,0.11963947368421053,0.15490695855980552
18,0.11762500000000001,0.14993767707477315
19,0.12196710526315788,0.15919396385687054
20,0.11724013157894736,0.15115124799694946
21,0.11889868421052632,0.15266112755606698
22,0.11997697368421052,0.15457361790217544
23,0.12255789473684212,0.15892170636342476
24,0.11831644736842103,0.15326084895233139
25,0.11990394736842105,0.1534542645227162
26,0.11893486842105262,0.15238350134303136
27,0.12138421052631578,0.15659710082736086
28,0.1190328947368421,0.1527243551460552
29,0.12178815789473685,0.15644906937125885
30,0.1211296052631579,0.15589526377752866
31,0.12150131578947371,0.15667118936555013
32,0.11880526315789473,0.1527074631915691
33,0.1204809210526316,0.15529331912526417
34,0.12270394736842108,0.15728054714660067
35,0.12055131578947367,0.1552431132411194
36,0.11885065789473685,0.1530743098683526
37,0.11765460526315791,0.15324187230049094
38,0.12122171052631578,0.15668203047379073
39,0.11950000000000001,0.15229918443296855
40,0.12203355263157895,0.15669253918022782
41,0.1204717105263158,0.15512335898354335
42,0.11898881578947369,0.15410108590644328
43,0.11923684210526313,0.15338666812486917
44,0.12051973684210526,0.15496910262485164
45,0.11882697368421051,0.1535787689935632
46,0.12217894736842104,0.15744262933040376
47,0.12051578947368424,0.15505352730473398
48,0.12297894736842103,0.1570184654878372
49,0.12053552631578948,0.155410996870901
50,0.12002631578947369,0.15532152252701747
51,0.11950855263157896,0.1530568289472208
52,0.1192026315789474,0.15393940577697943
53,0.12109934210526316,0.1547174170683573
54,0.12224934210526317,0.15611967027551524
55,0.11825460526315788,0.1518052426279075
56,0.12123355263157896,0.15524029079906676
57,0.11824473684210525,0.15086752457801902
58,0.12010921052631578,0.15461580413673892
59,0.11943223684210527,0.152597376418251
60,0.1186171052631579,0.15347846530596118
61,0.11930197368421053,0.1542296700201541
62,0.11913552631578947,0.15499249744486562
63,0.1191625,0.15334252843865764
