Chain,Average_Helicity,STD_Helicity
0,0.5561756578947369,0.3647478297970701
1,0.5545848684210526,0.3654522759828365
2,0.5570881578947369,0.3651764883216367
3,0.5594677631578948,0.3628407809439964
4,0.5585177631578947,0.3639467693694646
5,0.5590842105263159,0.3629328290950036
6,0.5576888157894736,0.3652120529567903
7,0.5582717105263159,0.36484363565234557
8,0.5572046052631578,0.36351107297599616
9,0.5571282894736842,0.3639135934202259
10,0.5558828947368422,0.36705698194814884
11,0.5566282894736843,0.3646428601381161
12,0.5577631578947368,0.3672745820808449
13,0.5554039473684211,0.3659736246395178
14,0.5547723684210526,0.36591829243219837
15,0.5542513157894738,0.36494487236662165
16,0.5582335526315788,0.36455783508823525
17,0.5572618421052632,0.3658793984387066
18,0.5569690789473685,0.36512955942009073
19,0.5546177631578948,0.36651788247139094
20,0.558595394736842,0.36386177905230355
21,0.5562901315789475,0.36266053573408025
22,0.5585078947368421,0.36438781493693667
23,0.5562828947368421,0.3652156044499273
24,0.5542203947368421,0.36440906423580166
25,0.55475,0.36562590566689457
26,0.5595052631578947,0.3643006551472564
27,0.5573282894736842,0.36339240994770433
28,0.5572776315789474,0.3657916857917777
29,0.5542578947368421,0.3658334260227841
30,0.555799342105263,0.36637532335756
31,0.5576598684210526,0.36474910667973803
32,0.5563565789473683,0.3642924672117772
33,0.5579322368421052,0.3649134292797139
34,0.5574480263157894,0.3655927853950987
35,0.5557052631578947,0.36445315141669765
36,0.5571085526315789,0.3645076432207234
37,0.5568644736842107,0.36698380062625574
38,0.5584184210526315,0.3637685691445963
39,0.5590822368421053,0.3632663572768707
40,0.5593519736842105,0.3665597089960413
41,0.5564605263157895,0.3660155479437521
42,0.5564855263157895,0.3653155947093977
43,0.5566098684210526,0.3643889580263947
44,0.5586131578947369,0.3638864024744772
45,0.5550618421052631,0.36642379546923576
46,0.5569875,0.36380127605901974
47,0.557133552631579,0.36379840877810893
48,0.5565013157894737,0.3656648274730567
49,0.5581815789473684,0.36617191576840913
50,0.5561296052631579,0.3637198048308065
51,0.5544256578947369,0.36486745349234456
52,0.5592802631578946,0.365379062726476
53,0.5548822368421051,0.36550598330151457
54,0.5584973684210526,0.36430184328299875
55,0.5576315789473684,0.36118593429748763
56,0.5554138157894737,0.36570979615877447
57,0.5574664473684209,0.36389860880833547
58,0.5571802631578947,0.3654430580670598
59,0.5557223684210526,0.3675663152121003
60,0.5546440789473683,0.3660307268403254
61,0.5585151315789474,0.36349587320466903
62,0.554813157894737,0.36478110355537924
63,0.5585467105263158,0.3666201551293574
