Chain,Average_Helicity,STD_Helicity
0,0.4589947368421053,0.38227494527903433
1,0.4629756578947368,0.3842583576115216
2,0.4637927631578947,0.38419756758010615
3,0.45964539473684213,0.3814283075422969
4,0.46109868421052624,0.3836986492279082
5,0.45948552631578954,0.38297836021866255
6,0.46326447368421053,0.38369507311485995
7,0.4616809210526316,0.38275117737340875
8,0.4625348684210526,0.3839381308540048
9,0.4646203947368421,0.3851741074772509
10,0.4628539473684211,0.38332845265646176
11,0.46273157894736844,0.3825175908271981
12,0.4621131578947369,0.38340899827527364
13,0.46324473684210526,0.38489034200280475
14,0.4628460526315789,0.3831887604936095
15,0.4628026315789474,0.3830911472461063
16,0.4620809210526316,0.3829527943860693
17,0.4615769736842105,0.38176913395511874
18,0.46146381578947365,0.38372072776224525
19,0.4626782894736842,0.3845791448757848
20,0.4597802631578947,0.3811392210133557
21,0.4608815789473684,0.38291862822912565
22,0.4623986842105263,0.38467590305737315
23,0.46032500000000004,0.38265635353580085
24,0.4624861842105263,0.38438192082761125
25,0.46167368421052624,0.38253110997270917
26,0.46111578947368426,0.38415304209480433
27,0.46279078947368424,0.3831719842582823
28,0.4591407894736842,0.3831283163083505
29,0.46102105263157894,0.3826904777932537
30,0.46288223684210533,0.3842106421136947
31,0.4625703947368421,0.383360772235916
32,0.46091907894736844,0.3840366527075714
33,0.460933552631579,0.384164223543183
34,0.46040131578947363,0.38453089174836785
35,0.4626592105263158,0.3832046798066179
36,0.46008486842105256,0.3837415836141811
37,0.4600769736842106,0.38225610946038363
38,0.46289868421052627,0.3835830440840614
39,0.4608769736842106,0.3831628553841102
40,0.4611381578947369,0.38248778376333226
41,0.4628131578947368,0.3840139773847689
42,0.46114078947368425,0.38185861711868935
43,0.4626598684210526,0.38314134763953017
44,0.4618710526315789,0.38163707057325297
45,0.46146842105263153,0.38200128916513193
46,0.45977171052631577,0.3831736375356964
47,0.46290394736842105,0.383122557153984
48,0.46109671052631584,0.3829529587398437
49,0.46065,0.3828978594736117
50,0.46166315789473683,0.3830575428609379
51,0.4605546052631579,0.3830006547745564
52,0.4621039473684211,0.38419995237567495
53,0.45921973684210526,0.3841060330305384
54,0.4610618421052632,0.3830855476697715
55,0.4632328947368421,0.3836009693089662
56,0.460804605263158,0.3835672205444046
57,0.4638348684210527,0.3833325815274629
58,0.461628947368421,0.3829295272582938
59,0.46196184210526314,0.38362254868524676
60,0.46084539473684205,0.38467597229746764
61,0.4602059210526316,0.3835995018165281
62,0.4613526315789473,0.3836730013524003
63,0.4609144736842105,0.38275551465790636
