Chain,Average_Helicity,STD_Helicity
0,0.6224644736842105,0.33619090390648565
1,0.625853947368421,0.3320474163352948
2,0.6302559210526316,0.3327960039244748
3,0.6273085526315789,0.33305061373375583
4,0.6255006578947369,0.3323403949141188
5,0.6262328947368422,0.3350676883258688
6,0.6235848684210525,0.33277334386855023
7,0.6290177631578947,0.3315826520567633
8,0.6238835526315789,0.3355952320806622
9,0.6272026315789474,0.33235956669249367
10,0.6244197368421052,0.33460906392847256
11,0.623770394736842,0.3327073836521911
12,0.6222513157894737,0.3337859156679153
13,0.6253013157894736,0.33279368410845667
14,0.627733552631579,0.3315143675826051
15,0.627846052631579,0.332087540155489
16,0.6284855263157895,0.33375216624723647
17,0.6255506578947369,0.33077957897667776
18,0.6264493421052633,0.33324303917330655
19,0.6275901315789474,0.33279993610036007
20,0.6295197368421053,0.3301975718453458
21,0.6257506578947369,0.33457215550073693
22,0.6239769736842105,0.33735390024314593
23,0.6252782894736842,0.3364773823081855
24,0.6239697368421053,0.33426186060117946
25,0.6265940789473684,0.33351493678251715
26,0.6261394736842105,0.3333350298514076
27,0.6276434210526316,0.3330387470880537
28,0.6265138157894736,0.3334715232948649
29,0.6249309210526316,0.3348587624957787
30,0.6255223684210526,0.3336686126267877
31,0.6255,0.3324165348348047
32,0.6264375000000001,0.3330880211652019
33,0.6251315789473685,0.3350261076670885
34,0.6256407894736842,0.3334766194272694
35,0.6260651315789474,0.3330140255580893
36,0.6272881578947369,0.33188432887754943
37,0.6254342105263158,0.3337745199164091
38,0.6214480263157895,0.33527596272371674
39,0.6266335526315789,0.3309385709702027
40,0.6223223684210527,0.33696674679710187
41,0.6269848684210526,0.3328334906051429
42,0.6236960526315789,0.33434136508286094
43,0.6270776315789474,0.3338279270738004
44,0.6266690789473683,0.3334555119529189
45,0.6251763157894737,0.33418050506481367
46,0.6279763157894737,0.33179825071253805
47,0.6238565789473685,0.33442217383339623
48,0.6274282894736842,0.33273953311422755
49,0.6253960526315789,0.3325318720145047
50,0.6267769736842105,0.3321555020798151
51,0.6277368421052631,0.3318791143434551
52,0.627783552631579,0.33140390157553073
53,0.6209250000000001,0.3362100718320553
54,0.6287822368421053,0.33371950799049427
55,0.624858552631579,0.3341280591732046
56,0.6284927631578947,0.3339448424164917
57,0.6279513157894737,0.3320196902822343
58,0.626571052631579,0.33312196964783014
59,0.6298802631578946,0.33269016644214056
60,0.6258013157894737,0.3350683029321748
61,0.6228625,0.3344377488712448
62,0.624057894736842,0.33259332357255994
63,0.6264921052631579,0.3338018007358787
