Chain,Average_Helicity,STD_Helicity
0,0.2793032894736842,0.3048586066604793
1,0.27545394736842105,0.3009700411042817
2,0.27601381578947365,0.3030904075322598
3,0.27381644736842103,0.3002504273725165
4,0.2773184210526316,0.3036396048947911
5,0.27766381578947363,0.30305653058493326
6,0.2770914473684211,0.30384066178804947
7,0.27740131578947375,0.30343168267486553
8,0.27629605263157897,0.30291720922112203
9,0.27588815789473686,0.30326317798724334
10,0.2775171052631579,0.3042227113948967
11,0.27636184210526316,0.3026040851670125
12,0.2765421052631579,0.3027465803462648
13,0.27647894736842105,0.3034168007074156
14,0.2791388157894737,0.30511699827782673
15,0.27414671052631584,0.30191081484564
16,0.2788690789473684,0.3047646372361432
17,0.27626710526315784,0.30350814299669904
18,0.2756506578947368,0.3027592242926778
19,0.2762967105263158,0.3021166887273863
20,0.27880263157894736,0.30446099826867645
21,0.27468881578947374,0.30186133875579324
22,0.27651513157894736,0.3031606986054262
23,0.27713355263157896,0.30318499388815034
24,0.2783223684210527,0.30520785975716364
25,0.2733032894736842,0.29903971031360116
26,0.27785065789473684,0.3038165131848131
27,0.2766230263157895,0.3028005884698435
28,0.27765592105263154,0.3033214095063867
29,0.27694473684210524,0.3034934083627972
30,0.27563750000000004,0.30213790068106405
31,0.2784861842105263,0.3043413565756088
32,0.27754802631578945,0.30444687116888824
33,0.278941447368421,0.30294011120926867
34,0.27624144736842104,0.302560881747285
35,0.2780467105263158,0.304696873940609
36,0.274596052631579,0.30137194384522564
37,0.2755934210526315,0.30257616759017814
38,0.27524078947368424,0.30237652207037624
39,0.2760861842105263,0.30238098007605496
40,0.27719342105263156,0.3026329426599709
41,0.2764302631578947,0.3029013707462063
42,0.27760394736842103,0.30297212653658834
43,0.2766171052631579,0.30216085986395685
44,0.2769953947368421,0.30584640072110497
45,0.2765019736842105,0.3032742322227774
46,0.27340065789473683,0.30031431440039236
47,0.27444605263157895,0.30184723085344345
48,0.27906973684210523,0.3059378265095776
49,0.27747894736842105,0.30441689787967
50,0.2749572368421052,0.3009661977439829
51,0.2776927631578947,0.3044116326927746
52,0.2780539473684211,0.30479056115409614
53,0.27774736842105263,0.3037299547094617
54,0.2781243421052631,0.30423102609104363
55,0.27669144736842105,0.30400484997517957
56,0.2786671052631579,0.3037544244374141
57,0.2779763157894736,0.30408703345052773
58,0.2790552631578947,0.3056620000290727
59,0.27529144736842104,0.30168826188810033
60,0.27773223684210524,0.30283344553913094
61,0.27741184210526315,0.3042910738469376
62,0.2747072368421053,0.30275556714034213
63,0.2799013157894737,0.30386625866680794
